Unnamed: 0,User,CREATED_AT,LABEL,STEMMING WORDS,LIKE COUNT,FOLLOWERS COUNT,RETWEET COUNT
263,1.43615E+18,9/10/2021 2:21,Sport,මේ අවුරුද්දෙ ගර්භණීවීම අවුරුද්දකින් ප්රමාද වීම නිසා ඔයා මේ අවුරුද්දෙ ලමයෙක් හදාගත්ත ඔයා පුලුවන් එයාව ලේසියෙන්ම ප්රසිද්ධ ජාතික පාසලක දාගෙන තරඟ අඩු නිසා ලේසියෙන්ම කැම්පස් යවාගන්න පුලුවන් අගතිය පත් පාර්ශවය,4,211,0
264,1.43602E+18,9/9/2021 17:41,Sport,ශ්රී ලංකා සහ දකුණු අප්රිකානු කණ්ඩාය අතර පැවැත්වී නියමිත තරග තුනකින් සමන්විත පන්දුවාර තරග ආරම්භ වන වේලාවන්හි සංශෝධනයක් සිදු කිරීමට ශ්රී ලංකා ක්රිකට් ආයතනය තීරණය කර තිබෙනව වැඩි විස්තර මෙතනින්,0,1766,0
265,1.436E+18,9/9/2021 15:59,Sport,ශ්රීලංකා කන්ඩායම හා දකුනුඅප්රිකානු කන්ඩායම අතර හෙටින් ආරම්භ වන ටී තරගාවලියේ තරග ආරම්භ වේලාවේ වෙනසක සිදු කර තිබෙනව ඒ අනුව හෙට ට තරඟ ආරම්භ වෙනවා,20,1344,0
266,1.43599E+18,9/9/2021 15:38,Sport,ශ්රී ලංකා දකුණු අප්රිකා පළමු විස්සයි තරඟ හෙට,0,57,0
267,1.43585E+18,9/9/2021 6:26,Sport,ශ්රී ලංකා සහ දකුණු අප්රිකාව සමග පවත්වනු ලබන පළමු පන්දුවාර යි තරඟ හෙට රාත්රී ට පැවැත්වේ,1,0,0
268,1.43553E+18,9/8/2021 8:50,Sport,මේ ටීම් එකේ මම දැකපු ආසම දෙයක් තමයි අඩුපාඩු නිසා තරගයක් පැරදුනොත් ඊලග තරගයේදී ඒ ටික හදාගෙන ඊලග තරඟ දිනන එක මෙච්චර කල් උනේ අඩුපාඩු නිසා එක තරගයක් පැරදුනාම මානසිකව වැටිල ඊලග තරඟ ඊටත් වඩා අන්ත විදිහට පරදි එක,13,2367,0
269,1.43548E+18,9/8/2021 5:37,Sport,නවසීලන්ත බංග්ලාදේශ තරගාවලියේ තීරණාත්මක තරගයක් අද සංචාරක නවසීලන්ත කණ්ඩාය සහ බංග්ලාදේශ කණ්ඩාය අතර සිව්වන විස්සයි තරඟ අද ඩකා හිදී පැවැත්වී නියමිතව තිබේ වැඩි විස්තර,8,117260,0
270,1.43529E+18,9/7/2021 17:03,Sport,සංචාරක දකුණු අප්රිකානු කණ්ඩාය හා ශ්රී ලංකා අතර පැවති තෙවන එක්දින තරඟ අත්පත් කර ගනිමින් ශ්රී ලංකා එක්දින තරඟ ක් ලෙස ජය හිමි කර ගැනීමට අද සමත්විය ඒ අනුව අද පැවති තෙවන හා අවසන් එක්දින තරඟයේදී පන්දුවාර ක් අවසානයේදී සංචාරක දකුණු අප්රික,4,7425,0
271,1.43526E+18,9/7/2021 15:05,Sport,ශ්රී ලංකා සුපිරි පෙරළියක කරමින් සුපිරි තරගාවලි ජයකට මඟ පාදා ගන්නා ලකුණු දකුණු අප්රිකාව මහීෂ් තීක්ෂණ හඹා යන ලකුණු ප්රමාණය තරඟ සජීව ලෙස නරඹන්න,27,22525,2
272,1.43522E+18,9/7/2021 12:49,Sport,සංචාරක දකුණු අප්රිකානු කණ්ඩාය සහ ශ්රී ලංකා කණ්ඩාය අතර පැවැත්වෙන තුන්වන එක්දින ක්රිකට් තරඟ කාසියේ වාසිය දිනා ගැනීමට ශ්රී ලංකා කණ්ඩාය සමත් විය ඒ අනුව ශ්රී ලංකා නායකයා තීරණය කළේ පළමුවෙන් පන්දුවට පහරදීමටය තරඟ අද පස්වරු කොළඹ ආර්,1,116,0
273,1.43521E+18,9/7/2021 12:03,Sport,මෙතෙක් වෙලා පැවති තරඟ ගැන මොකද හිතෙන්න,2,2490,0
274,1.4352E+18,9/7/2021 11:13,Sport,දකුණු අප්රිකානු දඟපන්දු යවන්න ශ්රී ලංකා පළමු කඩුලු ම උදුර ගනියි ශ්රී ලංකා චරිත් අසලංක ධනංජය ද සිල්වා තරඟ සජීව ලෙස නරඹන්න,9,22525,0
275,1.43517E+18,9/7/2021 9:13,Sport,මහීෂ් තීක්ෂණට එක්දින වරම මංගල තරඟ ඉතිහාසගත වෙයි,128,1016551,7
276,1.43517E+18,9/7/2021 9:06,Sport,ශ්රී ලංකා තීරණාත්මක එක්දින තරඟ සඳහා වෙනස්කම් ක් සිදු කරයි,6,22525,0
277,1.43515E+18,9/7/2021 7:56,Sport,ශ්රී ලංකා දකුණු අප්රිකානු තීරණාත්මක තෙවන එක්දින තරඟ සඳහා සියල් සූදානම් ශ්රී ලංකා දකුණු අප්රිකානු තරගාවලියේ සියලු තොරතුරු සඳහා පිවිසෙන්න,3,1872,0
278,1.43514E+18,9/7/2021 7:21,Sport,ශ්රී ලංකා සහ දකුණු අප්රිකා අතර තෙවන එක්දින තරඟ අද,0,3044,0
279,1.43511E+18,9/7/2021 5:26,Sport,ශී්ර ලංකා සහ සංචාරක දකුණු අපි්රකා කණ්ඩාය අතර කි්රයාත්මක එක්දින කි්රකට් තරගාවලියේ දෙරට අතර තෙවැනි සහ අවසන් තරඟ අද වැනිදා කොළඹ ආර්පේ්රමදාස ජාත්යන්තර කී්රඩාංගණයේදී ආරම්භ වේ වැඩි විස්තර මෙතනින්,5,1766,0
280,1.4351E+18,9/7/2021 4:53,Sport,ශ්රී ලංකා දකුණු අප්රිකා එක්දින තරගාවලියේ තීරණාත්මක අවසන් තරඟ අද,0,426,0
281,1.4351E+18,9/7/2021 4:37,Sport,ශ්රී ලංකා දකුණු අප්රිකා තීරණාත්මක අවසන් තරඟ අද,0,1559,0
282,1.43509E+18,9/7/2021 4:17,Sport,දකුණු අප්රිකාව සමඟ තීරණාත්මක ක්රිකට් තරඟ අද,0,1212,0
283,1.43508E+18,9/7/2021 3:37,Sport,සංචාරක දකුණු අප්රිකානු කණ්ඩාය සහ ශ්රී ලංකා කණ්ඩාය අතර තුන්වන සහ තීරණාත්මක අවසන් එක්දින ක්රිකට් තරඟ අද පැවැත්වී නියමිතයි ඒ අනුව අද තරඟ ආරම්භ වන්නේ පස්වරු ට කොළඹ ආර් ප්රේමදාස ක්රිඩාංගණයේදී වන අතර තරග කින් සමන්විත මෙම එක්දින තරඟ මේ,0,116,0
284,1.43508E+18,9/7/2021 3:21,Sport,ශ්රී ලංකා සහ දකුණු අප්රිකා අතර තෙවන එක්දින තරඟ අද අද,0,1780,0
285,1.43505E+18,9/7/2021 1:27,Sport,අද තරඟ ජයගනිමින් ශ්රී ලංකා තරගාවලිය ජයග්රහණ කිරීමට හැකි වෙයිද,2,1471,0
286,1.43494E+18,9/6/2021 17:46,Other,ආනන්ද විජේවික්රම හොඳ වෛද්ය වරයෙක් ඔහු මෙතනින් යන්නේ ඔලුව කෙලි තියන් වැඩ කරන්න බැරි නිසයි හොඳ කරන කෙනා තොරණ මෝඩ තරඟ ප්ලේ කලොත් විතරයි පරදි ප්ලේ නොකරන අය පරදි නැහැ ආණ්ඩුව පීලි පැනල යන්නේ,0,463,0
287,1.43492E+18,9/6/2021 16:40,Sport,තවම නිවරදි දුර ප්රමාණයේ නැ එක සකසාගනිමින් තිබෙන්නේ හෝ සමාගම් වෙනම එකක් දෙන්න සැළසුම කරමින් පවතින හරිය සමාගම මොකද කියන්න දන්නේ නෑ ඒ නිසා තරඟ වැඩි වේවි මිල කාලය සමග අඩුවී ගුණත්වය වැඩි වේවි,1,682,0
288,1.43489E+18,9/6/2021 14:47,Sport,සංචාරක දකුණු අප්රිකානු කණ්ඩාය සහ ශ්රී ලංකා කණ්ඩාය අතර තෙවන සහ අවසන් එක්දින තරඟ හෙට පැවැත්වී නියමිතයි හෙට තරඟ සහභාගි වන ශ්රී ලංකා පිලේ වෙනස්කම් එකක් හෝ දෙකක් සිදුවිය හැකි බව ශ්රී ලංකා ක්රිකට් කණ්ඩායමේ ප්රධාන පුහුණුකරු මිකී ආතර පවසයි,1,116,0
